"code","post_code","tambon","amphur","province","reg_code","order","area"
"110104","10270",ท้ายบ้าน,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110105","10270",นาเกลือ,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110106","10270",แหลมฟ้าผ่า,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110107","10270",ในคลองบางปลากด,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110108","10270",บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110109","10270",ปากคลองบางปลากด,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110110","10270",แพรกษา,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110111","10270",บางโปรง,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110112","10270",บางปู,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110113","10270",บางด้วน,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110114","10270",บางเมืองใหม่,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110115","10270",เทพารักษ์,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110116","10270",ท้ายบ้านใหม่,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110117","10270",แพรกษาใหม่,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110194","10270",บางปูเก่า,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110195","10270",ในคลองบางปลากด,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110196","10270",ปากคลองบางปลากด,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110197","10270",แหลมฟ้าผ่า,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110198","10270",บ้านคลองสวน,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110199","10270",นาเกลือ,เมืองสมุทรปราการ,สมุทรปราการ,SPK,3,C
"110200","10560","",บางบ่อ,สมุทรปราการ,SPK,3,C
"110201","10560",บางบ่อ,บางบ่อ,สมุทรปราการ,SPK,3,C
"110202","10560",บ้านระกาศ,บางบ่อ,สมุทรปราการ,SPK,3,C
"110203","10560",บางพลีน้อย,บางบ่อ,สมุทรปราการ,SPK,3,C
"110204","10560",บางเพรียง,บางบ่อ,สมุทรปราการ,SPK,3,C
"110205","10560",คลองด่าน,บางบ่อ,สมุทรปราการ,SPK,3,C
"110206","10560",คลองสวน,บางบ่อ,สมุทรปราการ,SPK,3,C
"110207","10560",เปร็ง,บางบ่อ,สมุทรปราการ,SPK,3,C
"110208","10560",คลองนิยมยาตรา,บางบ่อ,สมุทรปราการ,SPK,3,C
"110209","10560",คลองนิยม,บางบ่อ,สมุทรปราการ,SPK,3,C
"110300","10540","",บางพลี,สมุทรปราการ,SPK,3,C
"110301","10540",บางพลีใหญ่,บางพลี,สมุทรปราการ,SPK,3,C
"110302","10540",บางแก้ว,บางพลี,สมุทรปราการ,SPK,3,C
"110303","10540",บางปลา,บางพลี,สมุทรปราการ,SPK,3,C
"110304","10540",บางโฉลง,บางพลี,สมุทรปราการ,SPK,3,C
"110305","10540",บางเสาธง,บางพลี,สมุทรปราการ,SPK,3,C
"110306","10540",ศรีษะจรเข้ใหญ่,บางพลี,สมุทรปราการ,SPK,3,C
"110307","10540",ศรีษะจรเข้น้อย,บางพลี,สมุทรปราการ,SPK,3,C
"110308","10540",ราชาเทวะ,บางพลี,สมุทรปราการ,SPK,3,C
"110309","10540",หนองปรือ,บางพลี,สมุทรปราการ,SPK,3,C
"110400","10130","",พระประแดง,สมุทรปราการ,SPK,3,C
"110401","10130",ตลาด,พระประแดง,สมุทรปราการ,SPK,3,C
"110402","10130",บางพึ่ง,พระประแดง,สมุทรปราการ,SPK,3,C
"110403","10130",บางจาก,พระประแดง,สมุทรปราการ,SPK,3,C
"110404","10130",บางครุ,พระประแดง,สมุทรปราการ,SPK,3,C
"110405","10130",บางหญ้าแพรก,พระประแดง,สมุทรปราการ,SPK,3,C
"110406","10130",บางหัวเสือ,พระประแดง,สมุทรปราการ,SPK,3,C
"110407","10130",สำโรงใต้,พระประแดง,สมุทรปราการ,SPK,3,C
"110408","10130",บางยอ,พระประแดง,สมุทรปราการ,SPK,3,C
"110409","10130",บางกะเจ้า,พระประแดง,สมุทรปราการ,SPK,3,C
"110410","10130",บางน้ำผึ้ง,พระประแดง,สมุทรปราการ,SPK,3,C
"110411","10130",บางกระสอบ,พระประแดง,สมุทรปราการ,SPK,3,C
"110412","10130",บางกอบัว,พระประแดง,สมุทรปราการ,SPK,3,C
"110413","10130",ทรงคนอง,พระประแดง,สมุทรปราการ,SPK,3,C
"110414","10130",สำโรง,พระประแดง,สมุทรปราการ,SPK,3,C
"110415","10130",สำโรงกลาง,พระประแดง,สมุทรปราการ,SPK,3,C
"110500","10290","",พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110501","10290",นาเกลือ,พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110502","10290",บ้านคลองสวน,พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110503","10290",แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110504","10290",ปากคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110505","10290",ในคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,SPK,3,C
"110600","10540","",บางเสาธง,สมุทรปราการ,SPK,3,C
"110601","10540",บางเสาธง,บางเสาธง,สมุทรปราการ,SPK,3,C
"110602","10540",ศีรษะจรเข้น้อย,บางเสาธง,สมุทรปราการ,SPK,3,C
"110603","10540",ศีรษะจรเข้ใหญ่,บางเสาธง,สมุทรปราการ,SPK,3,C
"120000",,"","",นนทบุรี,NTB,2,C
"120100","11000","",เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120101","11000",สวนใหญ่,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120102","11000",ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120103","11000",บางเขน,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120104","11000",บางกระสอ,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120105","11000",ท่าทราย,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120106","11000",บางไผ่,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120107","11000",บางศรีเมือง,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120108","11000",บางกร่าง,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120109","11000",ไทรม้า,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120110","11000",บางรักน้อย,เมืองนนทบุรี,นนทบุรี,NTB,2,C
"120200","11130","",บางกรวย,นนทบุรี,NTB,2,C
